frame_number,src_addr,dst_addr,src_port,dst_port,tcp_flags,protocol
25334,192.168.50.8,8.8.8.8,50400,53,None,17
25335,192.168.50.8,172.217.2.166,59762,443,S,6
25336,192.168.50.8,172.217.2.166,59762,443,S,6
25337,192.168.50.8,172.217.2.166,59763,443,S,6
25338,192.168.50.8,172.217.2.166,59763,443,S,6
25339,172.217.1.162,192.168.50.8,443,59753,PA,6
25340,172.217.1.162,192.168.50.8,443,59753,PA,6
25341,172.217.1.162,192.168.50.8,443,59753,PA,6
25342,172.217.1.162,192.168.50.8,443,59753,PA,6
25343,192.168.50.8,172.217.1.162,59753,443,A,6
25344,192.168.50.8,172.217.1.162,59753,443,A,6
25345,172.217.1.162,192.168.50.8,443,59753,PA,6
25346,172.217.1.162,192.168.50.8,443,59753,PA,6
25347,172.217.1.162,192.168.50.8,443,59753,A,6
25348,172.217.1.162,192.168.50.8,443,59753,A,6
25349,192.168.50.8,172.217.1.162,59753,443,A,6
25350,192.168.50.8,172.217.1.162,59753,443,A,6
25351,172.217.1.162,192.168.50.8,443,59753,PA,6
25352,172.217.1.162,192.168.50.8,443,59753,PA,6
25353,172.217.1.162,192.168.50.8,443,59753,PA,6
25354,172.217.1.162,192.168.50.8,443,59753,PA,6
25355,192.168.50.8,172.217.1.162,59753,443,A,6
25356,192.168.50.8,172.217.1.162,59753,443,A,6
25357,192.168.50.8,172.217.1.162,59753,443,PA,6
25358,192.168.50.8,172.217.1.162,59753,443,PA,6
25359,172.217.2.164,192.168.50.8,443,59757,PA,6
25360,172.217.2.164,192.168.50.8,443,59757,PA,6
25361,192.168.50.8,172.217.1.162,59753,443,PA,6
25362,192.168.50.8,172.217.1.162,59753,443,PA,6
25363,192.168.50.8,172.217.1.162,59753,443,A,6
25364,192.168.50.8,172.217.1.162,59753,443,PA,6
25365,192.168.50.8,172.217.1.162,59753,443,PA,6
25366,192.168.50.8,172.217.2.164,59764,443,S,6
25367,192.168.50.8,172.217.2.164,59764,443,S,6
25368,172.217.2.166,192.168.50.8,443,59758,SA,6
25369,172.217.2.166,192.168.50.8,443,59758,SA,6
25370,172.217.2.166,192.168.50.8,443,59759,SA,6
25371,172.217.2.166,192.168.50.8,443,59759,SA,6
25372,192.168.50.8,172.217.2.166,59758,443,A,6
25373,192.168.50.8,172.217.2.166,59759,443,A,6
25374,192.168.50.8,172.217.2.166,59758,443,A,6
25375,192.168.50.8,172.217.2.166,59759,443,A,6
25376,172.217.2.166,192.168.50.8,443,59761,SA,6
25377,172.217.2.166,192.168.50.8,443,59761,SA,6
25378,172.217.2.166,192.168.50.8,443,59760,SA,6
25379,172.217.2.166,192.168.50.8,443,59760,SA,6
25380,172.217.2.166,192.168.50.8,443,59762,SA,6
25381,172.217.2.166,192.168.50.8,443,59762,SA,6
25382,172.217.2.166,192.168.50.8,443,59763,SA,6
25383,172.217.2.166,192.168.50.8,443,59763,SA,6
25384,192.168.50.8,172.217.2.166,59761,443,A,6
25385,192.168.50.8,172.217.2.166,59760,443,A,6
25386,192.168.50.8,172.217.2.166,59761,443,A,6
25387,192.168.50.8,172.217.2.166,59760,443,A,6
25388,192.168.50.8,172.217.2.166,59762,443,A,6
25389,192.168.50.8,172.217.2.166,59763,443,A,6
25390,192.168.50.8,172.217.2.166,59762,443,A,6
25391,192.168.50.8,172.217.2.166,59763,443,A,6
25392,192.168.50.8,172.217.2.166,59758,443,PA,6
25393,192.168.50.8,172.217.2.166,59758,443,PA,6
25394,192.168.50.8,172.217.2.166,59759,443,PA,6
25395,192.168.50.8,172.217.2.166,59759,443,PA,6
25396,192.168.50.8,172.217.2.166,59763,443,PA,6
25397,192.168.50.8,172.217.2.166,59763,443,PA,6
25398,192.168.50.8,172.217.2.166,59762,443,PA,6
25399,192.168.50.8,172.217.2.166,59762,443,PA,6
25400,192.168.50.8,172.217.2.166,59761,443,PA,6
25401,192.168.50.8,172.217.2.166,59761,443,PA,6
25402,192.168.50.8,172.217.2.166,59760,443,PA,6
25403,192.168.50.8,172.217.2.166,59760,443,PA,6
25404,8.8.8.8,192.168.50.8,53,56926,None,17
25405,8.8.8.8,192.168.50.8,53,56926,None,17
25406,172.217.6.234,192.168.50.8,443,59728,A,6
25407,172.217.6.234,192.168.50.8,443,59728,A,6
25408,172.217.1.162,192.168.50.8,443,59753,A,6
25409,172.217.1.162,192.168.50.8,443,59753,A,6
25410,192.168.50.8,8.8.8.8,60800,53,None,17
25411,192.168.50.8,8.8.8.8,60800,53,None,17
25412,172.217.1.162,192.168.50.8,443,59753,A,6
25413,172.217.1.162,192.168.50.8,443,59753,A,6
25414,74.208.236.171,192.168.50.8,80,59744,SA,6
25415,74.208.236.171,192.168.50.8,80,59744,SA,6
25416,74.208.236.171,192.168.50.8,80,59743,SA,6
25417,74.208.236.171,192.168.50.8,80,59743,SA,6
25418,74.208.236.171,192.168.50.8,80,59741,SA,6
25419,74.208.236.171,192.168.50.8,80,59741,SA,6
25420,74.208.236.171,192.168.50.8,80,59742,SA,6
25421,74.208.236.171,192.168.50.8,80,59742,SA,6
25422,172.217.1.162,192.168.50.8,443,59753,A,6
25423,172.217.1.162,192.168.50.8,443,59753,A,6
25424,172.217.1.162,192.168.50.8,443,59753,A,6
25425,172.217.1.162,192.168.50.8,443,59753,A,6
25426,172.217.2.164,192.168.50.8,443,59764,SA,6
25427,172.217.2.164,192.168.50.8,443,59764,SA,6
25428,8.8.8.8,192.168.50.8,53,50400,None,17
25429,8.8.8.8,192.168.50.8,53,50400,None,17
25430,172.217.1.162,192.168.50.8,443,59753,PA,6
25431,172.217.1.162,192.168.50.8,443,59753,PA,6
25432,192.168.50.8,172.217.2.164,59764,443,A,6
25433,192.168.50.8,172.217.2.164,59764,443,A,6
25434,192.168.50.8,8.8.8.8,64847,53,None,17
25435,172.217.1.162,192.168.50.8,443,59753,PA,6
25436,192.168.50.8,8.8.8.8,64847,53,None,17
25437,172.217.1.162,192.168.50.8,443,59753,PA,6
25438,192.168.50.8,172.217.1.162,59753,443,A,6
25439,192.168.50.8,172.217.1.162,59753,443,A,6
25440,172.217.1.162,192.168.50.8,443,59753,PA,6
25441,172.217.1.162,192.168.50.8,443,59753,PA,6
25442,192.168.50.8,172.217.2.164,59764,443,PA,6
25443,192.168.50.8,172.217.2.164,59764,443,PA,6
25444,172.217.1.162,192.168.50.8,443,59753,A,6
25445,172.217.1.162,192.168.50.8,443,59753,A,6
25446,192.168.50.8,172.217.1.162,59753,443,A,6
25447,192.168.50.8,172.217.1.162,59753,443,A,6
25448,172.217.1.162,192.168.50.8,443,59753,PA,6
25449,172.217.12.206,192.168.50.8,80,59731,PA,6
25450,172.217.1.162,192.168.50.8,443,59753,PA,6
25451,172.217.12.206,192.168.50.8,80,59731,PA,6
25452,192.168.50.8,172.217.2.164,59757,443,PA,6
25453,192.168.50.8,172.217.2.164,59757,443,PA,6
25454,192.168.50.8,172.217.2.164,59757,443,PA,6
25455,192.168.50.8,172.217.2.164,59757,443,PA,6
25456,172.217.1.162,192.168.50.8,443,59753,A,6
25457,172.217.1.162,192.168.50.8,443,59753,A,6
25458,192.168.50.8,172.217.1.162,59753,443,A,6
25459,192.168.50.8,172.217.1.162,59753,443,A,6
25460,172.217.1.162,192.168.50.8,443,59753,A,6
25461,172.217.1.162,192.168.50.8,443,59753,A,6
25462,172.217.6.234,192.168.50.8,443,59728,PA,6
25463,172.217.6.234,192.168.50.8,443,59728,PA,6
25464,172.217.6.234,192.168.50.8,443,59728,PA,6
25465,172.217.2.166,192.168.50.8,443,59758,A,6
25466,172.217.6.234,192.168.50.8,443,59728,PA,6
25467,172.217.2.166,192.168.50.8,443,59758,A,6
25468,192.168.50.8,172.217.6.234,59728,443,A,6
25469,192.168.50.8,172.217.6.234,59728,443,A,6
25470,172.217.6.234,192.168.50.8,443,59728,PA,6
25471,172.217.6.234,192.168.50.8,443,59728,PA,6
25472,172.217.1.162,192.168.50.8,443,59753,A,6
25473,172.217.6.234,192.168.50.8,443,59728,PA,6
25474,172.217.1.162,192.168.50.8,443,59753,A,6
25475,172.217.6.234,192.168.50.8,443,59728,PA,6
25476,172.217.1.162,192.168.50.8,443,59753,A,6
25477,192.168.50.8,172.217.1.162,59753,443,A,6
25478,192.168.50.8,172.217.6.234,59728,443,A,6
25479,192.168.50.8,172.217.1.162,59753,443,A,6
25480,192.168.50.8,172.217.6.234,59728,443,A,6
25481,192.168.50.8,172.217.6.234,59728,443,PA,6
25482,192.168.50.8,172.217.6.234,59728,443,PA,6
25483,172.217.2.166,192.168.50.8,443,59759,A,6
25484,172.217.2.166,192.168.50.8,443,59759,A,6
25485,192.168.50.8,8.8.8.8,57172,53,None,17
25486,192.168.50.8,8.8.8.8,57172,53,None,17
25487,172.217.2.166,192.168.50.8,443,59763,A,6
25488,172.217.2.166,192.168.50.8,443,59763,A,6
25489,172.217.1.162,192.168.50.8,443,59753,A,6
25490,172.217.1.162,192.168.50.8,443,59753,A,6
25491,172.217.2.166,192.168.50.8,443,59762,A,6
25492,172.217.1.162,192.168.50.8,443,59753,A,6
25493,172.217.2.166,192.168.50.8,443,59762,A,6
25494,172.217.1.162,192.168.50.8,443,59753,A,6
25495,192.168.50.8,172.217.1.162,59753,443,A,6
25496,192.168.50.8,172.217.1.162,59753,443,A,6
25497,172.217.2.166,192.168.50.8,443,59761,A,6
25498,172.217.2.166,192.168.50.8,443,59761,A,6
25499,172.217.1.162,192.168.50.8,443,59753,A,6
25500,172.217.1.162,192.168.50.8,443,59753,A,6
25501,172.217.2.166,192.168.50.8,443,59760,A,6
25502,172.217.1.162,192.168.50.8,443,59753,A,6
25503,172.217.2.166,192.168.50.8,443,59760,A,6
25504,172.217.1.162,192.168.50.8,443,59753,A,6
25505,192.168.50.8,172.217.1.162,59753,443,A,6
25506,192.168.50.8,172.217.1.162,59753,443,A,6
25507,172.217.1.162,192.168.50.8,443,59753,A,6
25508,172.217.1.162,192.168.50.8,443,59753,A,6
25509,172.217.1.162,192.168.50.8,443,59753,A,6
25510,172.217.1.162,192.168.50.8,443,59753,A,6
25511,192.168.50.8,172.217.1.162,59753,443,A,6
25512,192.168.50.8,172.217.1.162,59753,443,A,6
25513,172.217.1.162,192.168.50.8,443,59753,A,6
25514,172.217.1.162,192.168.50.8,443,59753,A,6
25515,172.217.1.162,192.168.50.8,443,59753,A,6
25516,172.217.1.162,192.168.50.8,443,59753,A,6
25517,192.168.50.8,172.217.1.162,59753,443,A,6
25518,192.168.50.8,172.217.1.162,59753,443,A,6
25519,172.217.1.162,192.168.50.8,443,59753,A,6
25520,172.217.1.162,192.168.50.8,443,59753,A,6
25521,172.217.1.162,192.168.50.8,443,59753,A,6
25522,172.217.1.162,192.168.50.8,443,59753,A,6
25523,192.168.50.8,172.217.1.162,59753,443,A,6
25524,192.168.50.8,172.217.1.162,59753,443,A,6
25525,192.168.50.8,172.217.3.99,59765,443,S,6
25526,192.168.50.8,172.217.3.99,59765,443,S,6
25527,172.217.1.162,192.168.50.8,443,59753,A,6
25528,172.217.1.162,192.168.50.8,443,59753,A,6
25529,172.217.1.162,192.168.50.8,443,59753,A,6
25530,172.217.1.162,192.168.50.8,443,59753,A,6
25531,192.168.50.8,172.217.1.162,59753,443,A,6
25532,192.168.50.8,172.217.1.162,59753,443,A,6
25533,172.217.1.162,192.168.50.8,443,59753,A,6
25534,172.217.1.162,192.168.50.8,443,59753,A,6
25535,172.217.1.162,192.168.50.8,443,59753,A,6
25536,172.217.1.162,192.168.50.8,443,59753,A,6
25537,192.168.50.8,172.217.1.162,59753,443,A,6
25538,192.168.50.8,172.217.1.162,59753,443,A,6
25539,172.217.1.162,192.168.50.8,443,59753,A,6
25540,172.217.1.162,192.168.50.8,443,59753,A,6
25541,172.217.2.164,192.168.50.8,443,59764,A,6
25542,172.217.2.164,192.168.50.8,443,59764,A,6
25543,172.217.1.162,192.168.50.8,443,59753,A,6
25544,172.217.1.162,192.168.50.8,443,59753,A,6
25545,172.217.1.162,192.168.50.8,443,59753,A,6
25546,192.168.50.8,172.217.1.162,59753,443,A,6
25547,192.168.50.8,172.217.1.162,59753,443,A,6
25548,172.217.2.164,192.168.50.8,443,59757,PA,6
25549,172.217.2.164,192.168.50.8,443,59757,PA,6
25550,192.168.50.8,172.217.2.164,59757,443,PA,6
25551,192.168.50.8,172.217.2.164,59757,443,PA,6
25552,172.217.2.166,192.168.50.8,443,59758,A,6
25553,172.217.2.166,192.168.50.8,443,59758,A,6
25554,172.217.2.166,192.168.50.8,443,59758,A,6
25555,192.168.50.8,172.217.2.166,59758,443,A,6
25556,192.168.50.8,172.217.2.166,59758,443,A,6
25557,172.217.1.162,192.168.50.8,443,59753,A,6
25558,172.217.1.162,192.168.50.8,443,59753,A,6
25559,192.168.50.8,172.217.1.162,59753,443,A,6
25560,192.168.50.8,172.217.1.162,59753,443,A,6
25561,172.217.2.164,192.168.50.8,443,59757,PA,6
25562,172.217.1.162,192.168.50.8,443,59753,A,6
25563,172.217.2.164,192.168.50.8,443,59757,PA,6
25564,172.217.1.162,192.168.50.8,443,59753,A,6
25565,172.217.2.166,192.168.50.8,443,59759,A,6
25566,172.217.2.166,192.168.50.8,443,59759,A,6
25567,192.168.50.8,172.217.12.206,59732,80,PA,6
25568,192.168.50.8,172.217.12.206,59732,80,PA,6
25569,172.217.2.166,192.168.50.8,443,59758,PA,6
25570,172.217.2.166,192.168.50.8,443,59759,A,6
25571,172.217.2.166,192.168.50.8,443,59758,PA,6
25572,172.217.2.166,192.168.50.8,443,59759,A,6
25573,192.168.50.8,172.217.2.166,59759,443,A,6
25574,192.168.50.8,172.217.2.166,59759,443,A,6
25575,172.217.1.162,192.168.50.8,443,59753,A,6
25576,172.217.1.162,192.168.50.8,443,59753,A,6
25577,192.168.50.8,172.217.1.162,59753,443,A,6
25578,192.168.50.8,172.217.1.162,59753,443,A,6
25579,172.217.1.162,192.168.50.8,443,59753,A,6
25580,172.217.2.166,192.168.50.8,443,59763,A,6
25581,172.217.1.162,192.168.50.8,443,59753,A,6
25582,172.217.2.166,192.168.50.8,443,59763,A,6
25583,192.168.50.8,172.217.2.166,59758,443,PA,6
25584,192.168.50.8,172.217.2.166,59758,443,PA,6
25585,172.217.2.166,192.168.50.8,443,59759,PA,6
25586,172.217.2.166,192.168.50.8,443,59763,A,6
25587,172.217.2.166,192.168.50.8,443,59759,PA,6
25588,172.217.2.166,192.168.50.8,443,59763,A,6
25589,192.168.50.8,172.217.12.206,59731,80,PA,6
25590,192.168.50.8,172.217.2.166,59763,443,A,6
25591,192.168.50.8,172.217.12.206,59731,80,PA,6
25592,192.168.50.8,172.217.2.166,59763,443,A,6
25593,172.217.2.166,192.168.50.8,443,59762,A,6
25594,172.217.2.166,192.168.50.8,443,59762,A,6
25595,172.217.2.166,192.168.50.8,443,59762,A,6
25596,172.217.2.166,192.168.50.8,443,59762,A,6
25597,172.217.2.166,192.168.50.8,443,59761,A,6
25598,172.217.2.166,192.168.50.8,443,59761,A,6
25599,192.168.50.8,172.217.2.166,59762,443,A,6
25600,192.168.50.8,172.217.2.166,59759,443,PA,6
25601,192.168.50.8,172.217.2.166,59762,443,A,6
25602,192.168.50.8,172.217.2.166,59759,443,PA,6
25603,172.217.2.166,192.168.50.8,443,59761,A,6
25604,8.8.8.8,192.168.50.8,53,60800,None,17
25605,8.8.8.8,192.168.50.8,53,60800,None,17
25606,172.217.2.166,192.168.50.8,443,59761,A,6
25607,172.217.1.162,192.168.50.8,443,59753,A,6
25608,172.217.1.162,192.168.50.8,443,59753,A,6
25609,192.168.50.8,172.217.2.166,59761,443,A,6
25610,192.168.50.8,172.217.2.166,59761,443,A,6
25611,192.168.50.8,172.217.1.162,59753,443,A,6
25612,192.168.50.8,172.217.1.162,59753,443,A,6
25613,172.217.2.166,192.168.50.8,443,59763,PA,6
25614,172.217.1.162,192.168.50.8,443,59753,A,6
25615,172.217.2.166,192.168.50.8,443,59763,PA,6
25616,172.217.1.162,192.168.50.8,443,59753,A,6
25617,172.217.2.166,192.168.50.8,443,59760,A,6
25618,172.217.2.166,192.168.50.8,443,59760,A,6
25619,172.217.2.166,192.168.50.8,443,59760,A,6
25620,172.217.2.166,192.168.50.8,443,59760,A,6
25621,192.168.50.8,172.217.2.166,59760,443,A,6
25622,192.168.50.8,172.217.2.166,59760,443,A,6
25623,172.217.2.166,192.168.50.8,443,59762,PA,6
25624,172.217.2.166,192.168.50.8,443,59762,PA,6
25625,172.217.2.166,192.168.50.8,443,59761,PA,6
25626,172.217.2.166,192.168.50.8,443,59761,PA,6
25627,192.168.50.8,172.217.2.166,59763,443,PA,6
25628,192.168.50.8,172.217.2.166,59763,443,PA,6
25629,192.168.50.8,172.217.2.166,59766,443,S,6
25630,192.168.50.8,172.217.2.166,59766,443,S,6
25631,192.168.50.8,172.217.12.206,59767,80,S,6
25632,192.168.50.8,172.217.12.206,59767,80,S,6
25633,172.217.1.162,192.168.50.8,443,59753,A,6
25634,172.217.1.162,192.168.50.8,443,59753,A,6
25635,192.168.50.8,172.217.1.162,59753,443,A,6
25636,192.168.50.8,172.217.1.162,59753,443,A,6
25637,172.217.1.162,192.168.50.8,443,59753,A,6
25638,172.217.1.162,192.168.50.8,443,59753,A,6
25639,192.168.50.8,172.217.2.166,59762,443,PA,6
25640,192.168.50.8,172.217.2.166,59762,443,PA,6
25641,172.217.2.166,192.168.50.8,443,59760,PA,6
25642,172.217.2.166,192.168.50.8,443,59760,PA,6
25643,192.168.50.8,172.217.2.166,59761,443,PA,6
25644,192.168.50.8,172.217.2.166,59761,443,PA,6
25645,172.217.1.162,192.168.50.8,443,59753,A,6
25646,172.217.1.162,192.168.50.8,443,59753,A,6
25647,192.168.50.8,172.217.1.162,59753,443,A,6
25648,192.168.50.8,172.217.1.162,59753,443,A,6
25649,192.168.50.8,172.217.2.166,59760,443,PA,6
25650,172.217.1.162,192.168.50.8,443,59753,A,6
25651,192.168.50.8,172.217.2.166,59760,443,PA,6
25652,192.168.50.8,172.217.2.166,59759,443,FA,6
25653,192.168.50.8,172.217.2.166,59759,443,FA,6
25654,172.217.1.162,192.168.50.8,443,59753,A,6
25655,192.168.50.8,172.217.2.166,59760,443,FA,6
25656,192.168.50.8,172.217.2.166,59760,443,FA,6
25657,192.168.50.8,172.217.2.166,59761,443,FA,6
25658,192.168.50.8,172.217.2.166,59761,443,FA,6
25659,192.168.50.8,172.217.2.166,59762,443,FA,6
25660,192.168.50.8,172.217.2.166,59762,443,FA,6
25661,192.168.50.8,172.217.2.166,59763,443,FA,6
25662,192.168.50.8,172.217.2.166,59763,443,FA,6
25663,192.168.50.8,172.217.12.206,59768,80,S,6
25664,192.168.50.8,172.217.12.206,59768,80,S,6
25665,192.168.50.8,172.217.12.206,59769,80,S,6
25666,192.168.50.8,172.217.12.206,59769,80,S,6
25667,172.217.1.162,192.168.50.8,443,59753,A,6
25668,172.217.1.162,192.168.50.8,443,59753,A,6
25669,192.168.50.8,172.217.1.162,59753,443,A,6
25670,192.168.50.8,172.217.1.162,59753,443,A,6
25671,172.217.1.162,192.168.50.8,443,59753,A,6
25672,172.217.1.162,192.168.50.8,443,59753,A,6
25673,192.168.50.8,172.217.1.162,59753,443,PA,6
25674,192.168.50.8,172.217.1.162,59753,443,PA,6
25675,172.217.1.162,192.168.50.8,443,59753,PA,6
25676,172.217.1.162,192.168.50.8,443,59753,PA,6
25677,8.8.8.8,192.168.50.8,53,64847,None,17
25678,8.8.8.8,192.168.50.8,53,64847,None,17
25679,192.168.50.8,172.217.2.164,59757,443,PA,6
25680,192.168.50.8,172.217.2.164,59757,443,PA,6
25681,172.217.2.164,192.168.50.8,443,59764,A,6
25682,172.217.2.164,192.168.50.8,443,59764,A,6
25683,172.217.2.164,192.168.50.8,443,59764,PA,6
25684,172.217.2.164,192.168.50.8,443,59764,PA,6
25685,192.168.50.8,172.217.2.164,59764,443,A,6
25686,192.168.50.8,172.217.2.164,59764,443,A,6
25687,192.168.50.8,172.217.2.164,59764,443,PA,6
25688,192.168.50.8,172.217.2.164,59764,443,PA,6
25689,172.217.2.164,192.168.50.8,443,59757,PA,6
25690,172.217.2.164,192.168.50.8,443,59757,PA,6
25691,172.217.2.164,192.168.50.8,443,59757,PA,6
25692,172.217.2.164,192.168.50.8,443,59757,PA,6
25693,172.217.2.164,192.168.50.8,443,59757,PA,6
25694,172.217.2.164,192.168.50.8,443,59757,PA,6
25695,192.168.50.8,172.217.2.164,59757,443,A,6
25696,192.168.50.8,172.217.2.164,59757,443,A,6
25697,192.168.50.8,172.217.2.164,59757,443,PA,6
25698,192.168.50.8,172.217.2.164,59757,443,PA,6
25699,172.217.3.99,192.168.50.8,443,59765,SA,6
25700,172.217.3.99,192.168.50.8,443,59765,SA,6
25701,192.168.50.8,172.217.0.98,59770,443,S,6
25702,192.168.50.8,172.217.0.98,59770,443,S,6
25703,192.168.50.8,172.217.10.34,59755,443,PA,6
25704,192.168.50.8,172.217.10.34,59755,443,PA,6
25705,172.217.2.166,192.168.50.8,443,59758,PA,6
25706,172.217.2.166,192.168.50.8,443,59758,PA,6
25707,172.217.2.166,192.168.50.8,443,59758,PA,6
25708,172.217.2.166,192.168.50.8,443,59758,PA,6
25709,192.168.50.8,172.217.2.166,59758,443,A,6
25710,192.168.50.8,172.217.2.166,59758,443,A,6
25711,172.217.2.166,192.168.50.8,443,59759,PA,6
25712,172.217.2.166,192.168.50.8,443,59759,PA,6
25713,172.217.2.166,192.168.50.8,443,59759,PA,6
25714,172.217.2.166,192.168.50.8,443,59759,PA,6
25715,192.168.50.8,172.217.2.166,59759,443,RA,6
25716,192.168.50.8,172.217.2.166,59759,443,RA,6
25717,172.217.2.166,192.168.50.8,443,59766,SA,6
25718,172.217.2.166,192.168.50.8,443,59766,SA,6
25719,172.217.2.166,192.168.50.8,443,59763,PA,6
25720,172.217.2.166,192.168.50.8,443,59763,PA,6
25721,192.168.50.8,172.217.2.166,59763,443,RA,6
25722,192.168.50.8,172.217.2.166,59763,443,RA,6
25723,172.217.2.166,192.168.50.8,443,59763,PA,6
25724,172.217.2.166,192.168.50.8,443,59763,PA,6
25725,172.217.2.166,192.168.50.8,443,59762,PA,6
25726,172.217.2.166,192.168.50.8,443,59762,PA,6
25727,172.217.2.166,192.168.50.8,443,59762,PA,6
25728,172.217.2.166,192.168.50.8,443,59762,PA,6
25729,192.168.50.8,172.217.2.166,59762,443,RA,6
25730,192.168.50.8,172.217.2.166,59762,443,RA,6
25731,8.8.8.8,192.168.50.8,53,57172,None,17
25732,8.8.8.8,192.168.50.8,53,57172,None,17
25733,172.217.2.166,192.168.50.8,443,59761,PA,6
25734,172.217.2.166,192.168.50.8,443,59761,PA,6
25735,192.168.50.8,172.217.2.166,59761,443,RA,6
25736,192.168.50.8,172.217.2.166,59761,443,RA,6
25737,172.217.2.166,192.168.50.8,443,59761,PA,6
25738,172.217.2.166,192.168.50.8,443,59761,PA,6
25739,172.217.2.166,192.168.50.8,443,59759,FA,6
25740,172.217.2.166,192.168.50.8,443,59759,FA,6
25741,172.217.2.166,192.168.50.8,443,59761,FA,6
25742,172.217.2.166,192.168.50.8,443,59761,FA,6
25743,172.217.2.166,192.168.50.8,443,59762,FA,6
25744,172.217.2.166,192.168.50.8,443,59762,FA,6
25745,172.217.2.166,192.168.50.8,443,59763,FA,6
25746,172.217.2.166,192.168.50.8,443,59763,FA,6
25747,192.168.50.8,8.8.8.8,64801,53,None,17
25748,192.168.50.8,8.8.8.8,64801,53,None,17
25749,172.217.2.166,192.168.50.8,443,59760,PA,6
25750,172.217.2.166,192.168.50.8,443,59760,PA,6
25751,172.217.2.166,192.168.50.8,443,59760,PA,6
25752,172.217.2.166,192.168.50.8,443,59760,PA,6
25753,172.217.2.166,192.168.50.8,443,59760,FA,6
25754,172.217.2.166,192.168.50.8,443,59760,FA,6
25755,192.168.50.8,172.217.2.166,59760,443,RA,6
25756,192.168.50.8,172.217.2.166,59760,443,RA,6
25757,172.217.1.162,192.168.50.8,443,59753,PA,6
25758,172.217.1.162,192.168.50.8,443,59753,PA,6
25759,192.168.50.8,172.217.1.162,59753,443,A,6
25760,192.168.50.8,172.217.1.162,59753,443,A,6
25761,172.217.1.162,192.168.50.8,443,59753,PA,6
25762,172.217.1.162,192.168.50.8,443,59753,PA,6
25763,172.217.1.162,192.168.50.8,443,59753,PA,6
25764,172.217.1.162,192.168.50.8,443,59753,PA,6
25765,192.168.50.8,172.217.1.162,59753,443,A,6
25766,192.168.50.8,172.217.1.162,59753,443,A,6
25767,172.217.1.162,192.168.50.8,443,59753,A,6
25768,172.217.1.162,192.168.50.8,443,59753,A,6
25769,172.217.1.162,192.168.50.8,443,59753,PA,6
25770,172.217.1.162,192.168.50.8,443,59753,PA,6
25771,192.168.50.8,172.217.1.162,59753,443,A,6
25772,192.168.50.8,172.217.1.162,59753,443,A,6
25773,172.217.1.162,192.168.50.8,443,59753,A,6
25774,172.217.1.162,192.168.50.8,443,59753,A,6
25775,172.217.1.162,192.168.50.8,443,59753,PA,6
25776,172.217.2.164,192.168.50.8,443,59757,A,6
25777,172.217.1.162,192.168.50.8,443,59753,PA,6
25778,172.217.2.164,192.168.50.8,443,59757,A,6
25779,192.168.50.8,172.217.1.162,59753,443,A,6
25780,192.168.50.8,172.217.1.162,59753,443,A,6
25781,172.217.12.206,192.168.50.8,80,59767,SA,6
25782,172.217.12.206,192.168.50.8,80,59767,SA,6
25783,192.168.50.8,172.217.12.206,59767,80,A,6
25784,192.168.50.8,172.217.12.206,59767,80,A,6
25785,192.168.50.8,172.217.12.206,59767,80,PA,6
25786,192.168.50.8,172.217.12.206,59767,80,PA,6
25787,172.217.12.206,192.168.50.8,80,59768,SA,6
25788,172.217.12.206,192.168.50.8,80,59768,SA,6
25789,192.168.50.8,172.217.12.206,59768,80,A,6
25790,192.168.50.8,172.217.12.206,59768,80,A,6
25791,192.168.50.8,172.217.12.206,59768,80,PA,6
25792,192.168.50.8,172.217.12.206,59768,80,PA,6
25793,172.217.12.206,192.168.50.8,80,59769,SA,6
25794,172.217.12.206,192.168.50.8,80,59769,SA,6
25795,192.168.50.8,172.217.12.206,59769,80,A,6
25796,192.168.50.8,172.217.12.206,59769,80,A,6
25797,192.168.50.8,172.217.12.206,59769,80,PA,6
25798,192.168.50.8,172.217.12.206,59769,80,PA,6
25799,172.217.2.164,192.168.50.8,443,59764,PA,6
25800,172.217.2.164,192.168.50.8,443,59764,PA,6
25801,172.217.0.98,192.168.50.8,443,59770,SA,6
25802,172.217.0.98,192.168.50.8,443,59770,SA,6
25803,192.168.50.8,172.217.0.98,59770,443,A,6
25804,192.168.50.8,172.217.0.98,59770,443,A,6
25805,192.168.50.8,172.217.0.98,59770,443,PA,6
25806,192.168.50.8,172.217.0.98,59770,443,PA,6
25807,172.217.6.234,192.168.50.8,443,59728,A,6
25808,172.217.6.234,192.168.50.8,443,59728,A,6
25809,172.217.12.206,192.168.50.8,80,59732,PA,6
25810,172.217.12.206,192.168.50.8,80,59732,PA,6
25811,192.168.50.8,172.217.2.166,59758,443,PA,6
25812,192.168.50.8,172.217.2.166,59758,443,PA,6
25813,192.168.50.8,172.217.2.166,59758,443,PA,6
25814,192.168.50.8,172.217.2.166,59758,443,PA,6
25815,192.168.50.8,172.217.2.164,59764,443,PA,6
25816,192.168.50.8,172.217.2.164,59764,443,PA,6
25817,192.168.50.8,172.217.2.164,59757,443,PA,6
25818,192.168.50.8,172.217.2.164,59757,443,PA,6
25819,172.217.12.206,192.168.50.8,80,59731,PA,6
25820,172.217.12.206,192.168.50.8,80,59731,PA,6
25821,172.217.1.162,192.168.50.8,443,59753,PA,6
25822,172.217.1.162,192.168.50.8,443,59753,PA,6
25823,172.217.1.162,192.168.50.8,443,59753,PA,6
